# BUSCO version is: 2.0.1 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /home/deepseq/tool/BUSCO_v2.0.1/BUSCO.py -i Trinity.fasta.ca -o 202011110210-B1YMW2LFF1NY5T3G_DE_trans -l /home/deepseq/tool/BUSCO_v2.0.1/embryophyta_odb9/ -m tran -c 32 -sp arabidopsis
#
# Busco id	Status	Sequence	Score	Length
EOG0936085U	Duplicated	C0000015348_TRINITY_DN26553_c1_g4_i3	465.4	331
EOG0936085U	Duplicated	C0000015365_TRINITY_DN26553_c1_g4_i8	465.3	331
EOG0936086V	Duplicated	C0000039195_TRINITY_DN22111_c0_g1_i1	785.9	403
EOG0936086V	Duplicated	C0000039195_TRINITY_DN22111_c0_g1_i1	785.9	403
EOG0936086V	Duplicated	C0000039197_TRINITY_DN22111_c0_g1_i3	786.8	403
EOG0936086V	Duplicated	C0000039198_TRINITY_DN22111_c0_g1_i4	788.0	403
EOG0936086W	Fragmented	C0000215210_TRINITY_DN23935_c0_g4_i3	661.7	387
EOG09360877	Duplicated	C0000110106_TRINITY_DN21132_c0_g1_i1	457.8	315
EOG09360877	Duplicated	C0000110107_TRINITY_DN21132_c0_g1_i2	468.8	315
EOG09360877	Duplicated	C0000248502_TRINITY_DN8795_c0_g1_i1	468.7	315
EOG0936087S	Complete	C0000261711_TRINITY_DN8854_c0_g1_i1	604.7	430
EOG0936088K	Duplicated	C0000114872_TRINITY_DN29377_c1_g1_i1	685.5	441
EOG0936088K	Duplicated	C0000114873_TRINITY_DN29377_c1_g1_i2	590.2	386
EOG0936088K	Duplicated	C0000114874_TRINITY_DN29377_c1_g2_i1	685.5	441
EOG0936088P	Duplicated	C0000265870_TRINITY_DN26600_c4_g2_i1	872.8	444
EOG0936088P	Duplicated	C0000265872_TRINITY_DN26600_c4_g1_i3	872.8	444
EOG0936088P	Duplicated	C0000265877_TRINITY_DN26600_c4_g1_i6	872.0	444
EOG093608A7	Duplicated	C0000162914_TRINITY_DN24392_c0_g1_i1	682.7	448
EOG093608A7	Duplicated	C0000162920_TRINITY_DN24392_c0_g2_i2	630.1	399
EOG093608A7	Duplicated	C0000162926_TRINITY_DN24392_c0_g2_i6	682.4	448
EOG093608AK	Missing
EOG093608AS	Complete	C0000277924_TRINITY_DN30423_c2_g1_i23	625.2	449
EOG093608AU	Complete	C0000050497_TRINITY_DN12281_c0_g1_i1	621.2	378
EOG093608AX	Fragmented	C0000124768_TRINITY_DN27322_c0_g2_i4	489.4	263
EOG093608B1	Duplicated	C0000172801_TRINITY_DN24266_c0_g1_i3	725.5	435
EOG093608B1	Duplicated	C0000172803_TRINITY_DN24266_c0_g1_i5	725.2	435
EOG093608BO	Complete	C0000045519_TRINITY_DN25328_c0_g1_i3	668.7	549
EOG093608CS	Duplicated	C0000280363_TRINITY_DN28535_c0_g2_i20	654.8	367
EOG093608CS	Duplicated	C0000280365_TRINITY_DN28535_c0_g2_i21	654.9	367
EOG093608CS	Duplicated	C0000280387_TRINITY_DN28535_c0_g2_i28	655.1	367
EOG093608FN	Complete	C0000291195_TRINITY_DN25429_c0_g2_i2	630.2	386
EOG093608GA	Duplicated	C0000065013_TRINITY_DN21839_c0_g1_i2	809.4	423
EOG093608GA	Duplicated	C0000287979_TRINITY_DN23239_c0_g1_i1	809.6	423
EOG093608GF	Duplicated	C0000189176_TRINITY_DN22055_c0_g1_i1	664.7	375
EOG093608GF	Duplicated	C0000189177_TRINITY_DN22055_c0_g1_i2	664.7	375
EOG093608GT	Duplicated	C0000225427_TRINITY_DN24911_c0_g1_i9	255.6	333
EOG093608GT	Duplicated	C0000225431_TRINITY_DN24911_c0_g1_i13	254.9	333
EOG093608GT	Duplicated	C0000225434_TRINITY_DN24911_c0_g1_i16	255.2	333
EOG093608I9	Missing
EOG093608IL	Complete	C0000255443_TRINITY_DN22369_c0_g2_i3	622.2	312
EOG093608JW	Fragmented	C0000306642_TRINITY_DN25135_c0_g2_i3	865.0	397
EOG093608K2	Duplicated	C0000087977_TRINITY_DN30708_c1_g2_i15	701.2	384
EOG093608K2	Duplicated	C0000205621_TRINITY_DN24587_c0_g2_i4	700.0	384
EOG093608K2	Duplicated	C0000205625_TRINITY_DN24587_c0_g2_i7	699.7	384
EOG093608KQ	Missing
EOG093608LD	Duplicated	C0000206432_TRINITY_DN24508_c1_g2_i1	827.2	457
EOG093608LD	Duplicated	C0000206441_TRINITY_DN24508_c1_g2_i6	828.7	458
EOG093608NO	Duplicated	C0000278955_TRINITY_DN15913_c0_g1_i1	764.4	390
EOG093608NO	Duplicated	C0000278957_TRINITY_DN15913_c0_g1_i3	842.2	428
EOG093608OZ	Duplicated	C0000133815_TRINITY_DN30334_c0_g2_i2	731.1	333
EOG093608OZ	Duplicated	C0000133819_TRINITY_DN30334_c0_g3_i2	710.1	327
EOG093608OZ	Duplicated	C0000133830_TRINITY_DN30334_c0_g3_i4	731.0	333
EOG093608P1	Duplicated	C0000020534_TRINITY_DN25256_c1_g2_i1	712.3	410
EOG093608P1	Duplicated	C0000065011_TRINITY_DN21848_c0_g1_i3	674.7	364
EOG093608PC	Duplicated	C0000065567_TRINITY_DN28264_c1_g4_i6	561.1	353
EOG093608PC	Duplicated	C0000065580_TRINITY_DN28264_c1_g4_i13	559.1	389
EOG093608PC	Duplicated	C0000065584_TRINITY_DN28264_c1_g4_i15	564.2	389
EOG093608PU	Duplicated	C0000255387_TRINITY_DN22333_c0_g2_i3	436.4	296
EOG093608PU	Duplicated	C0000255388_TRINITY_DN22333_c0_g2_i4	434.1	296
EOG093608R5	Complete	C0000190047_TRINITY_DN20192_c0_g1_i1	657.7	367
EOG093608SZ	Duplicated	C0000099378_TRINITY_DN26370_c0_g1_i10	590.0	438
EOG093608SZ	Duplicated	C0000099385_TRINITY_DN26370_c0_g1_i17	589.9	438
EOG093608SZ	Duplicated	C0000099394_TRINITY_DN26370_c0_g1_i26	589.9	438
EOG093608T4	Duplicated	C0000225506_TRINITY_DN24998_c3_g1_i7	569.1	431
EOG093608T4	Duplicated	C0000225507_TRINITY_DN24998_c3_g1_i8	591.1	399
EOG093608V7	Duplicated	C0000162515_TRINITY_DN24395_c0_g1_i1	764.5	405
EOG093608V7	Duplicated	C0000162519_TRINITY_DN24395_c0_g1_i5	764.1	405
EOG093608V7	Duplicated	C0000162527_TRINITY_DN24395_c0_g2_i4	764.0	405
EOG093608VJ	Duplicated	C0000059719_TRINITY_DN28799_c1_g2_i7	885.8	471
EOG093608VJ	Duplicated	C0000059720_TRINITY_DN28799_c1_g2_i8	907.3	505
EOG093608VJ	Duplicated	C0000059754_TRINITY_DN28799_c1_g2_i24	925.8	554
EOG093608WC	Duplicated	C0000284627_TRINITY_DN27245_c1_g2_i9	543.7	394
EOG093608WC	Duplicated	C0000284636_TRINITY_DN27245_c1_g2_i11	543.7	394
EOG093608XE	Duplicated	C0000285951_TRINITY_DN27285_c0_g1_i4	688.3	381
EOG093608XE	Duplicated	C0000285955_TRINITY_DN27285_c0_g1_i6	805.7	445
EOG093608XE	Duplicated	C0000285959_TRINITY_DN27285_c0_g3_i2	762.6	445
EOG093608XY	Duplicated	C0000130668_TRINITY_DN29447_c0_g2_i1	777.7	429
EOG093608XY	Duplicated	C0000130689_TRINITY_DN29447_c0_g2_i4	778.4	429
EOG093608XY	Duplicated	C0000130693_TRINITY_DN29447_c0_g2_i5	717.1	405
EOG093608YK	Duplicated	C0000097881_TRINITY_DN26354_c0_g1_i3	652.4	396
EOG093608YK	Duplicated	C0000097889_TRINITY_DN26354_c0_g1_i8	623.3	386
EOG093608YK	Duplicated	C0000097899_TRINITY_DN26354_c0_g1_i15	652.2	396
EOG093608ZW	Duplicated	C0000064734_TRINITY_DN21809_c0_g2_i2	527.8	365
EOG093608ZW	Duplicated	C0000064736_TRINITY_DN21809_c0_g1_i5	527.8	365
EOG093608ZW	Duplicated	C0000188087_TRINITY_DN26939_c0_g2_i1	525.8	366
EOG0936090G	Duplicated	C0000027982_TRINITY_DN26777_c0_g4_i2	596.3	386
EOG0936090G	Duplicated	C0000027983_TRINITY_DN26777_c0_g4_i3	522.5	328
EOG0936090G	Duplicated	C0000027987_TRINITY_DN26777_c0_g5_i2	596.0	386
EOG09360916	Duplicated	C0000066266_TRINITY_DN28210_c4_g1_i6	612.6	316
EOG09360916	Duplicated	C0000066268_TRINITY_DN28210_c4_g1_i8	613.0	317
EOG09360916	Duplicated	C0000241320_TRINITY_DN26886_c3_g3_i14	613.4	337
EOG0936091G	Duplicated	C0000063417_TRINITY_DN24420_c0_g1_i2	751.5	391
EOG0936091G	Duplicated	C0000063419_TRINITY_DN24420_c0_g1_i3	734.2	391
EOG0936091G	Duplicated	C0000063422_TRINITY_DN24420_c0_g2_i5	751.7	391
EOG0936091T	Duplicated	C0000169226_TRINITY_DN28020_c0_g1_i1	758.8	409
EOG0936091T	Duplicated	C0000169226_TRINITY_DN28020_c0_g1_i1	883.8	539
EOG0936091T	Duplicated	C0000169234_TRINITY_DN28020_c0_g1_i9	883.9	539
EOG0936091T	Duplicated	C0000169234_TRINITY_DN28020_c0_g1_i9	883.9	539
EOG0936091T	Duplicated	C0000169244_TRINITY_DN28020_c0_g1_i19	883.3	542
EOG0936091T	Duplicated	C0000169244_TRINITY_DN28020_c0_g1_i19	883.4	537
EOG0936092Y	Complete	C0000172478_TRINITY_DN24214_c0_g1_i1	750.3	371
EOG09360945	Duplicated	C0000290575_TRINITY_DN25440_c0_g2_i2	1079.6	544
EOG09360945	Duplicated	C0000290580_TRINITY_DN25440_c0_g1_i6	1079.6	544
EOG0936096A	Duplicated	C0000130388_TRINITY_DN29499_c4_g6_i5	421.9	266
EOG0936096A	Duplicated	C0000130394_TRINITY_DN29499_c4_g6_i7	407.8	265
EOG0936096C	Duplicated	C0000038718_TRINITY_DN19244_c0_g1_i1	644.2	402
EOG0936096C	Duplicated	C0000038719_TRINITY_DN19244_c0_g2_i1	644.2	402
EOG0936097H	Complete	C0000202654_TRINITY_DN28322_c0_g1_i1	461.9	257
EOG0936098C	Complete	C0000001638_TRINITY_DN17765_c0_g1_i1	714.8	435
EOG0936098U	Complete	C0000044404_TRINITY_DN18045_c0_g1_i1	557.7	563
EOG0936099K	Duplicated	C0000124352_TRINITY_DN29630_c1_g1_i1	763.4	377
EOG0936099K	Duplicated	C0000124357_TRINITY_DN29630_c1_g2_i4	763.2	377
EOG0936099O	Duplicated	C0000238836_TRINITY_DN29868_c2_g1_i2	732.2	385
EOG0936099O	Duplicated	C0000238837_TRINITY_DN29868_c2_g1_i3	669.2	370
EOG0936099O	Duplicated	C0000238840_TRINITY_DN29868_c2_g1_i6	713.7	410
EOG093609BK	Duplicated	C0000275155_TRINITY_DN30444_c0_g1_i2	670.0	488
EOG093609BK	Duplicated	C0000275159_TRINITY_DN30444_c0_g1_i4	670.2	488
EOG093609BK	Duplicated	C0000275173_TRINITY_DN30444_c0_g1_i10	592.7	387
EOG093609C8	Duplicated	C0000288084_TRINITY_DN23286_c0_g2_i2	343.0	412
EOG093609C8	Duplicated	C0000288086_TRINITY_DN23286_c0_g1_i2	342.6	412
EOG093609C8	Duplicated	C0000288087_TRINITY_DN23286_c0_g2_i4	327.1	396
EOG093609D4	Duplicated	C0000289924_TRINITY_DN25426_c0_g2_i5	705.1	384
EOG093609D4	Duplicated	C0000289925_TRINITY_DN25426_c0_g2_i6	705.2	384
EOG093609D4	Duplicated	C0000289926_TRINITY_DN25426_c0_g2_i7	704.9	384
EOG093609DP	Duplicated	C0000017272_TRINITY_DN26575_c1_g1_i1	603.3	367
EOG093609DP	Duplicated	C0000017283_TRINITY_DN26575_c1_g2_i6	581.5	396
EOG093609DP	Duplicated	C0000017284_TRINITY_DN26575_c1_g2_i7	563.2	399
EOG093609EF	Duplicated	C0000004399_TRINITY_DN27536_c0_g1_i4	684.7	397
EOG093609EF	Duplicated	C0000004400_TRINITY_DN27536_c0_g2_i1	684.5	397
EOG093609EF	Duplicated	C0000004410_TRINITY_DN27536_c0_g2_i5	660.9	387
EOG093609G8	Duplicated	C0000038724_TRINITY_DN19269_c0_g2_i1	664.9	362
EOG093609G8	Duplicated	C0000038725_TRINITY_DN19269_c0_g2_i2	669.9	364
EOG093609G8	Duplicated	C0000255893_TRINITY_DN22353_c0_g1_i1	669.4	364
EOG093609GK	Duplicated	C0000184578_TRINITY_DN16737_c0_g1_i1	736.3	355
EOG093609GK	Duplicated	C0000251590_TRINITY_DN723_c0_g1_i1	735.9	355
EOG093609GV	Duplicated	C0000217761_TRINITY_DN22444_c0_g1_i2	777.4	363
EOG093609GV	Duplicated	C0000217762_TRINITY_DN22444_c0_g1_i3	778.0	363
EOG093609GV	Duplicated	C0000309953_TRINITY_DN20795_c0_g1_i1	777.8	363
EOG093609HF	Duplicated	C0000038721_TRINITY_DN19263_c0_g1_i1	612.9	473
EOG093609HF	Duplicated	C0000038722_TRINITY_DN19263_c0_g1_i2	624.1	505
EOG093609HF	Duplicated	C0000227742_TRINITY_DN20929_c0_g1_i1	549.4	411
EOG093609HT	Missing
EOG093609I6	Duplicated	C0000063316_TRINITY_DN24486_c1_g2_i3	775.4	443
EOG093609I6	Duplicated	C0000063319_TRINITY_DN24486_c1_g2_i5	770.4	426
EOG093609I7	Duplicated	C0000217507_TRINITY_DN22430_c0_g1_i1	681.8	401
EOG093609I7	Duplicated	C0000217511_TRINITY_DN22430_c1_g1_i2	681.7	401
EOG093609I7	Duplicated	C0000217512_TRINITY_DN22430_c1_g1_i3	633.0	346
EOG093609JA	Duplicated	C0000212368_TRINITY_DN24063_c0_g1_i2	864.4	441
EOG093609JA	Duplicated	C0000212372_TRINITY_DN24063_c0_g2_i3	837.9	441
EOG093609JA	Duplicated	C0000212376_TRINITY_DN24063_c0_g2_i5	864.3	441
EOG093609KC	Duplicated	C0000007224_TRINITY_DN30922_c2_g1_i3	593.1	377
EOG093609KC	Duplicated	C0000131504_TRINITY_DN21505_c0_g1_i3	593.8	377
EOG093609LK	Complete	C0000102522_TRINITY_DN28995_c5_g4_i5	211.6	473
EOG093609MH	Duplicated	C0000062701_TRINITY_DN24407_c0_g1_i1	826.0	469
EOG093609MH	Duplicated	C0000062709_TRINITY_DN24407_c0_g2_i4	825.8	469
EOG093609NR	Complete	C0000176624_TRINITY_DN20412_c0_g2_i2	584.1	434
EOG093609NZ	Duplicated	C0000208523_TRINITY_DN27032_c0_g2_i5	675.6	373
EOG093609NZ	Duplicated	C0000208527_TRINITY_DN27032_c0_g2_i7	654.9	381
EOG093609NZ	Duplicated	C0000208532_TRINITY_DN27032_c0_g1_i8	608.6	357
EOG093609O4	Duplicated	C0000072739_TRINITY_DN29294_c0_g1_i16	812.5	434
EOG093609O4	Duplicated	C0000072743_TRINITY_DN29294_c0_g3_i4	812.5	434
EOG093609PH	Complete	C0000105202_TRINITY_DN28646_c1_g5_i1	542.7	386
EOG093609PI	Duplicated	C0000128204_TRINITY_DN29478_c2_g2_i2	511.9	512
EOG093609PI	Duplicated	C0000128216_TRINITY_DN29478_c2_g2_i8	466.6	443
EOG093609PI	Duplicated	C0000128216_TRINITY_DN29478_c2_g2_i8	511.3	519
EOG093609PI	Duplicated	C0000128233_TRINITY_DN29478_c2_g2_i15	512.0	512
EOG093609PW	Duplicated	C0000225721_TRINITY_DN24940_c0_g1_i1	929.2	543
EOG093609PW	Duplicated	C0000225725_TRINITY_DN24940_c0_g1_i5	929.4	543
EOG093609Q8	Duplicated	C0000295460_TRINITY_DN29983_c1_g1_i1	592.1	377
EOG093609Q8	Duplicated	C0000295462_TRINITY_DN29983_c1_g2_i1	592.1	377
EOG093609QX	Duplicated	C0000154091_TRINITY_DN27908_c3_g1_i14	828.9	413
EOG093609QX	Duplicated	C0000154092_TRINITY_DN27908_c3_g1_i15	829.0	413
EOG093609QX	Duplicated	C0000154092_TRINITY_DN27908_c3_g1_i15	829.2	413
EOG093609QX	Duplicated	C0000154095_TRINITY_DN27908_c3_g1_i18	829.0	413
EOG093609QX	Duplicated	C0000154095_TRINITY_DN27908_c3_g1_i18	829.1	413
EOG093609R4	Duplicated	C0000121526_TRINITY_DN29613_c1_g1_i24	840.7	469
EOG093609R4	Duplicated	C0000121526_TRINITY_DN29613_c1_g1_i24	913.9	497
EOG093609R4	Duplicated	C0000121530_TRINITY_DN29613_c1_g1_i27	841.4	469
EOG093609R4	Duplicated	C0000121530_TRINITY_DN29613_c1_g1_i27	914.6	497
EOG093609R4	Duplicated	C0000121534_TRINITY_DN29613_c1_g1_i30	914.8	497
EOG093609R4	Duplicated	C0000121534_TRINITY_DN29613_c1_g1_i30	914.8	497
EOG093609SJ	Complete	C0000058217_TRINITY_DN28733_c1_g3_i25	479.5	300
EOG093609SU	Duplicated	C0000052921_TRINITY_DN30272_c1_g3_i4	656.3	402
EOG093609SU	Duplicated	C0000052931_TRINITY_DN30272_c1_g3_i8	656.3	402
EOG093609SU	Duplicated	C0000156161_TRINITY_DN29744_c1_g1_i7	657.9	403
EOG093609TC	Duplicated	C0000270126_TRINITY_DN29563_c2_g3_i3	539.4	343
EOG093609TC	Duplicated	C0000270139_TRINITY_DN29563_c2_g6_i1	540.6	343
EOG093609TH	Duplicated	C0000226270_TRINITY_DN24920_c0_g1_i4	507.4	358
EOG093609TH	Duplicated	C0000226275_TRINITY_DN24920_c0_g1_i8	506.8	358
EOG093609TH	Duplicated	C0000226278_TRINITY_DN24920_c0_g1_i11	506.8	358
EOG093609UI	Duplicated	C0000118791_TRINITY_DN26279_c0_g1_i6	720.6	384
EOG093609UI	Duplicated	C0000118793_TRINITY_DN26279_c0_g1_i8	711.7	381
EOG093609UI	Duplicated	C0000118805_TRINITY_DN26279_c0_g1_i20	734.6	384
EOG093609UJ	Duplicated	C0000074757_TRINITY_DN27746_c4_g1_i5	784.1	401
EOG093609UJ	Duplicated	C0000302141_TRINITY_DN28475_c1_g1_i1	781.9	401
EOG093609UJ	Duplicated	C0000302146_TRINITY_DN28475_c1_g1_i5	782.1	401
EOG093609VP	Duplicated	C0000299829_TRINITY_DN28419_c0_g1_i2	922.3	431
EOG093609VP	Duplicated	C0000299832_TRINITY_DN28419_c0_g1_i3	922.2	431
EOG093609VP	Duplicated	C0000299836_TRINITY_DN28419_c0_g1_i6	919.9	431
EOG093609VT	Duplicated	C0000229856_TRINITY_DN28124_c2_g1_i4	521.4	357
EOG093609VT	Duplicated	C0000229873_TRINITY_DN28124_c2_g1_i21	526.0	361
EOG093609VZ	Missing
EOG093609WJ	Duplicated	C0000265900_TRINITY_DN26652_c0_g2_i1	696.6	366
EOG093609WJ	Duplicated	C0000265901_TRINITY_DN26652_c0_g2_i2	695.8	366
EOG093609WJ	Duplicated	C0000265909_TRINITY_DN26652_c0_g2_i7	696.0	374
EOG093609X6	Duplicated	C0000206268_TRINITY_DN24569_c0_g2_i1	948.8	482
EOG093609X6	Duplicated	C0000206275_TRINITY_DN24569_c0_g1_i5	949.1	482
EOG093609X6	Duplicated	C0000206279_TRINITY_DN24569_c0_g2_i7	949.8	482
EOG093609XY	Missing
EOG093609YB	Fragmented	C0000222116_TRINITY_DN25534_c0_g2_i3	515.3	349
EOG093609YH	Duplicated	C0000108878_TRINITY_DN21708_c1_g1_i1	550.3	337
EOG093609YH	Duplicated	C0000108881_TRINITY_DN21708_c1_g1_i3	550.9	337
EOG093609YH	Duplicated	C0000108886_TRINITY_DN21708_c1_g2_i2	529.1	324
EOG093609YQ	Duplicated	C0000240980_TRINITY_DN26899_c0_g1_i4	757.7	449
EOG093609YQ	Duplicated	C0000240998_TRINITY_DN26899_c0_g5_i5	754.5	448
EOG093609YQ	Duplicated	C0000241005_TRINITY_DN26899_c0_g1_i7	778.5	448
EOG093609ZU	Duplicated	C0000043217_TRINITY_DN23496_c0_g1_i3	840.8	413
EOG093609ZU	Duplicated	C0000043219_TRINITY_DN23496_c0_g2_i5	820.3	419
EOG093609ZU	Duplicated	C0000043220_TRINITY_DN23496_c0_g2_i6	840.8	413
EOG09360A0R	Duplicated	C0000142034_TRINITY_DN27872_c2_g1_i1	605.1	373
EOG09360A0R	Duplicated	C0000142037_TRINITY_DN27872_c2_g2_i3	605.1	373
EOG09360A0R	Duplicated	C0000142054_TRINITY_DN27872_c2_g1_i8	611.8	344
EOG09360A16	Duplicated	C0000042920_TRINITY_DN23413_c0_g2_i2	668.2	352
EOG09360A16	Duplicated	C0000042924_TRINITY_DN23413_c0_g1_i5	732.1	384
EOG09360A16	Duplicated	C0000042930_TRINITY_DN23413_c0_g2_i8	732.0	384
EOG09360A2C	Duplicated	C0000030536_TRINITY_DN20640_c0_g1_i1	826.9	404
EOG09360A2C	Duplicated	C0000030537_TRINITY_DN20640_c0_g2_i1	806.5	406
EOG09360A2C	Duplicated	C0000030541_TRINITY_DN20640_c0_g2_i3	826.6	404
EOG09360A2I	Duplicated	C0000248062_TRINITY_DN25078_c0_g1_i6	674.6	396
EOG09360A2I	Duplicated	C0000248063_TRINITY_DN25078_c0_g1_i7	674.7	396
EOG09360A2I	Duplicated	C0000248067_TRINITY_DN25078_c0_g2_i6	674.6	396
EOG09360A3A	Duplicated	C0000242261_TRINITY_DN26816_c0_g1_i7	631.8	610
EOG09360A3A	Duplicated	C0000242262_TRINITY_DN26816_c0_g1_i8	629.5	610
EOG09360A3A	Duplicated	C0000242265_TRINITY_DN26816_c0_g1_i11	634.7	590
EOG09360A5W	Duplicated	C0000201395_TRINITY_DN28333_c0_g2_i4	502.6	317
EOG09360A5W	Duplicated	C0000201405_TRINITY_DN28333_c0_g2_i9	503.1	315
EOG09360A63	Duplicated	C0000268398_TRINITY_DN29577_c0_g1_i4	664.7	442
EOG09360A63	Duplicated	C0000268411_TRINITY_DN29577_c0_g1_i15	650.4	428
EOG09360A63	Duplicated	C0000268426_TRINITY_DN29577_c0_g1_i30	570.0	402
EOG09360A69	Duplicated	C0000109487_TRINITY_DN22510_c0_g1_i1	819.8	439
EOG09360A69	Duplicated	C0000109490_TRINITY_DN22510_c0_g2_i2	819.9	439
EOG09360A72	Duplicated	C0000284677_TRINITY_DN27223_c0_g1_i8	816.9	434
EOG09360A72	Duplicated	C0000284683_TRINITY_DN27223_c0_g1_i14	817.7	434
EOG09360A72	Duplicated	C0000284692_TRINITY_DN27223_c0_g1_i21	797.8	422
EOG09360A77	Duplicated	C0000229663_TRINITY_DN28133_c0_g1_i1	745.0	381
EOG09360A77	Duplicated	C0000229672_TRINITY_DN28133_c0_g2_i4	744.8	381
EOG09360A7J	Missing
EOG09360A7L	Duplicated	C0000290868_TRINITY_DN25490_c0_g1_i2	655.7	397
EOG09360A7L	Duplicated	C0000290874_TRINITY_DN25490_c0_g1_i6	644.6	397
EOG09360A7L	Duplicated	C0000290875_TRINITY_DN25490_c0_g1_i7	655.3	397
EOG09360A7W	Missing
EOG09360A7X	Duplicated	C0000056925_TRINITY_DN18845_c0_g1_i2	684.8	339
EOG09360A7X	Duplicated	C0000131641_TRINITY_DN21567_c0_g1_i3	683.5	339
EOG09360A8D	Duplicated	C0000230025_TRINITY_DN28147_c1_g1_i11	710.3	360
EOG09360A8D	Duplicated	C0000230026_TRINITY_DN28147_c1_g1_i12	710.1	360
EOG09360A8D	Duplicated	C0000230033_TRINITY_DN28147_c1_g1_i19	709.4	360
EOG09360A8J	Duplicated	C0000079565_TRINITY_DN22952_c0_g1_i1	675.2	447
EOG09360A8J	Duplicated	C0000079567_TRINITY_DN22952_c0_g2_i1	675.1	447
EOG09360A8J	Duplicated	C0000079570_TRINITY_DN22952_c0_g2_i3	685.9	447
EOG09360A9V	Complete	C0000309532_TRINITY_DN19551_c0_g1_i2	653.1	379
EOG09360AA1	Duplicated	C0000227857_TRINITY_DN20918_c0_g1_i1	652.3	359
EOG09360AA1	Duplicated	C0000227860_TRINITY_DN20918_c0_g1_i4	650.3	359
EOG09360AA1	Duplicated	C0000227860_TRINITY_DN20918_c0_g1_i4	650.3	359
EOG09360AA1	Duplicated	C0000227862_TRINITY_DN20918_c0_g1_i6	652.1	359
EOG09360AAI	Duplicated	C0000170826_TRINITY_DN24874_c0_g1_i7	493.4	327
EOG09360AAI	Duplicated	C0000170837_TRINITY_DN24874_c0_g1_i18	493.0	327
EOG09360AAI	Duplicated	C0000170840_TRINITY_DN24874_c0_g1_i21	493.2	327
EOG09360AAM	Missing
EOG09360AC9	Duplicated	C0000059016_TRINITY_DN28720_c2_g2_i5	592.1	377
EOG09360AC9	Duplicated	C0000059028_TRINITY_DN28720_c2_g2_i17	591.7	377
EOG09360ADB	Fragmented	C0000079671_TRINITY_DN22983_c0_g1_i2	533.2	351
EOG09360ADD	Duplicated	C0000223832_TRINITY_DN23103_c0_g2_i2	705.3	346
EOG09360ADD	Duplicated	C0000223836_TRINITY_DN23103_c0_g1_i4	704.0	346
EOG09360ADD	Duplicated	C0000223837_TRINITY_DN23103_c0_g2_i4	703.9	346
EOG09360AE6	Duplicated	C0000110808_TRINITY_DN24187_c0_g1_i1	665.3	376
EOG09360AE6	Duplicated	C0000110811_TRINITY_DN24187_c0_g2_i3	665.5	376
EOG09360AE6	Duplicated	C0000110816_TRINITY_DN24187_c0_g2_i5	652.8	364
EOG09360AEU	Duplicated	C0000104200_TRINITY_DN28938_c1_g2_i3	710.8	381
EOG09360AEU	Duplicated	C0000104212_TRINITY_DN28938_c1_g3_i4	711.0	381
EOG09360AH1	Duplicated	C0000263213_TRINITY_DN21487_c0_g1_i4	660.3	358
EOG09360AH1	Duplicated	C0000263215_TRINITY_DN21487_c0_g1_i6	660.1	358
EOG09360AH1	Duplicated	C0000263216_TRINITY_DN21487_c0_g1_i7	660.1	358
EOG09360AI2	Duplicated	C0000125817_TRINITY_DN27300_c4_g2_i4	609.7	335
EOG09360AI2	Duplicated	C0000125821_TRINITY_DN27300_c4_g2_i6	609.5	335
EOG09360AI2	Duplicated	C0000125827_TRINITY_DN27300_c4_g2_i10	609.5	335
EOG09360AJ0	Complete	C0000297616_TRINITY_DN25642_c0_g2_i1	484.4	465
EOG09360AKC	Duplicated	C0000221951_TRINITY_DN25580_c0_g3_i1	558.8	393
EOG09360AKC	Duplicated	C0000221961_TRINITY_DN25580_c0_g2_i3	558.7	393
EOG09360AKZ	Duplicated	C0000019763_TRINITY_DN25294_c0_g2_i1	736.8	398
EOG09360AKZ	Duplicated	C0000019765_TRINITY_DN25294_c0_g2_i2	762.8	395
EOG09360AKZ	Duplicated	C0000019767_TRINITY_DN25294_c0_g1_i3	763.0	395
EOG09360ALA	Duplicated	C0000287733_TRINITY_DN23266_c0_g1_i7	782.1	361
EOG09360ALA	Duplicated	C0000287736_TRINITY_DN23266_c0_g1_i10	783.5	361
EOG09360ALA	Duplicated	C0000287737_TRINITY_DN23266_c0_g1_i11	782.5	361
EOG09360ALP	Duplicated	C0000264038_TRINITY_DN26631_c0_g1_i2	729.2	387
EOG09360ALP	Duplicated	C0000264047_TRINITY_DN26631_c0_g5_i2	729.1	387
EOG09360ALP	Duplicated	C0000264048_TRINITY_DN26631_c0_g2_i6	719.0	387
EOG09360ALT	Duplicated	C0000192739_TRINITY_DN30549_c1_g2_i33	878.5	415
EOG09360ALT	Duplicated	C0000192740_TRINITY_DN30549_c1_g2_i34	879.6	415
EOG09360ALT	Duplicated	C0000192740_TRINITY_DN30549_c1_g2_i34	879.6	415
EOG09360ALT	Duplicated	C0000192741_TRINITY_DN30549_c1_g2_i35	879.7	415
EOG09360AMJ	Duplicated	C0000249445_TRINITY_DN25880_c0_g1_i1	706.2	395
EOG09360AMJ	Duplicated	C0000249452_TRINITY_DN25880_c0_g1_i4	706.7	395
EOG09360AMJ	Duplicated	C0000249453_TRINITY_DN25880_c0_g2_i5	695.6	390
